"filename", "language", "JavaScript", "JSON", "JSON with Comments", "Markdown", "XML", "TypeScript", "PostCSS", "TypeScript JSX", "MS SQL", "comment", "blank", "total"
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\eslint.config.mjs", "JavaScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 19
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\next.config.ts", "TypeScript", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 3, 8
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\package-lock.json", "JSON", 0, 8186, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8187
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\package.json", "JSON", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 1, 46
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\postcss.config.mjs", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\public\file.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\public\globe.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\public\next.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\public\vercel.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\public\window.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\app\(dashboard)\analytics\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 422, 0, 10, 19, 451
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\app\(dashboard)\categories\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 385, 0, 6, 17, 408
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\app\(dashboard)\events\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 775, 0, 25, 38, 838
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\app\(dashboard)\interests\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 364, 0, 6, 17, 387
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\app\(dashboard)\layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 40, 0, 5, 8, 53
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\app\(dashboard)\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 295, 0, 9, 17, 321
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\app\(dashboard)\posts\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 541, 0, 19, 31, 591
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\app\(dashboard)\pronouns\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 390, 0, 11, 26, 427
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\app\(dashboard)\reports\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 342, 0, 4, 16, 362
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\app\(dashboard)\sponsor-types\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 329, 0, 4, 17, 350
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\app\(dashboard)\users\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 1107, 0, 35, 53, 1195
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\app\globals.css", "PostCSS", 0, 0, 0, 0, 0, 0, 131, 0, 0, 1, 7, 139
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\app\layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 4, 37
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\app\login\layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 6
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\app\login\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 137, 0, 4, 14, 155
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\components\analytics\EngagementChart.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 91, 0, 1, 5, 97
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\components\analytics\UserDistributionChart.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 6, 63
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\components\analytics\UserGrowthChart.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 74, 0, 1, 5, 80
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\components\analytics\index.ts", "TypeScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\components\layout\header.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 84, 0, 5, 8, 97
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\components\layout\sidebar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 161, 0, 3, 11, 175
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\components\providers\auth-provider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 78, 0, 2, 12, 92
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\components\providers\theme-provider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 3, 12
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\components\ui\avatar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 7, 54
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\components\ui\badge.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 6, 47
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\components\ui\button.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 6, 63
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\components\ui\card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 10, 93
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\components\ui\dialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 130, 0, 0, 14, 144
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\components\ui\dropdown-menu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 239, 0, 0, 19, 258
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\components\ui\input.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 4, 22
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\components\ui\label.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 5, 25
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\components\ui\select.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 177, 0, 0, 14, 191
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\components\ui\separator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 5, 29
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\components\ui\sheet.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 14, 140
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\components\ui\switch.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 5, 32
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\components\ui\table.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 12, 117
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\components\ui\tabs.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 8, 67
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\components\ui\textarea.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 4, 24
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\lib\api.ts", "TypeScript", 0, 0, 0, 0, 0, 843, 0, 0, 0, 82, 110, 1035
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\src\lib\utils.ts", "TypeScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 2, 7
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\admin\tsconfig.json", "JSON with Comments", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 1, 35
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\config\cloudinary.js", "JavaScript", 63, 0, 0, 0, 0, 0, 0, 0, 0, 24, 9, 96
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\config\db.js", "JavaScript", 1087, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1091
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\config\notifications.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 5, 22
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\accountController.js", "JavaScript", 35, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 55
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\activityController.js", "JavaScript", 279, 0, 0, 0, 0, 0, 0, 0, 0, 19, 37, 335
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\analyticsController.js", "JavaScript", 514, 0, 0, 0, 0, 0, 0, 0, 0, 62, 43, 619
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\authController.js", "JavaScript", 427, 0, 0, 0, 0, 0, 0, 0, 0, 17, 50, 494
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\authControllerV2.js", "JavaScript", 451, 0, 0, 0, 0, 0, 0, 0, 0, 78, 75, 604
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\catalogController.js", "JavaScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 32
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\categoryController.js", "JavaScript", 1726, 0, 0, 0, 0, 0, 0, 0, 0, 220, 266, 2212
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\challengeController.js", "JavaScript", 835, 0, 0, 0, 0, 0, 0, 0, 0, 122, 131, 1088
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\collegeController.js", "JavaScript", 150, 0, 0, 0, 0, 0, 0, 0, 0, 25, 25, 200
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\commentController.js", "JavaScript", 775, 0, 0, 0, 0, 0, 0, 0, 0, 50, 73, 898
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\communityController.js", "JavaScript", 1059, 0, 0, 0, 0, 0, 0, 0, 0, 38, 114, 1211
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\discoverController.js", "JavaScript", 269, 0, 0, 0, 0, 0, 0, 0, 0, 25, 26, 320
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\eventController.js", "JavaScript", 4229, 0, 0, 0, 0, 0, 0, 0, 0, 473, 496, 5198
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\eventControllerEnhanced.js", "JavaScript", 172, 0, 0, 0, 0, 0, 0, 0, 0, 18, 29, 219
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\followController.js", "JavaScript", 288, 0, 0, 0, 0, 0, 0, 0, 0, 18, 38, 344
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\memberController.js", "JavaScript", 1031, 0, 0, 0, 0, 0, 0, 0, 0, 63, 128, 1222
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\messageController.js", "JavaScript", 364, 0, 0, 0, 0, 0, 0, 0, 0, 35, 53, 452
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\moderationController.js", "JavaScript", 370, 0, 0, 0, 0, 0, 0, 0, 0, 61, 57, 488
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\notificationController.js", "JavaScript", 116, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 134
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\pollController.js", "JavaScript", 360, 0, 0, 0, 0, 0, 0, 0, 0, 51, 71, 482
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\postController.js", "JavaScript", 990, 0, 0, 0, 0, 0, 0, 0, 0, 59, 95, 1144
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\promptController.js", "JavaScript", 715, 0, 0, 0, 0, 0, 0, 0, 0, 74, 96, 885
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\pronounController.js", "JavaScript", 119, 0, 0, 0, 0, 0, 0, 0, 0, 26, 24, 169
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\qnaController.js", "JavaScript", 806, 0, 0, 0, 0, 0, 0, 0, 0, 111, 129, 1046
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\searchController.js", "JavaScript", 322, 0, 0, 0, 0, 0, 0, 0, 0, 25, 36, 383
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\sponsorController.js", "JavaScript", 196, 0, 0, 0, 0, 0, 0, 0, 0, 12, 42, 250
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\uploadController.js", "JavaScript", 129, 0, 0, 0, 0, 0, 0, 0, 0, 16, 28, 173
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\usernameController.js", "JavaScript", 109, 0, 0, 0, 0, 0, 0, 0, 0, 9, 28, 146
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\controllers\venueController.js", "JavaScript", 184, 0, 0, 0, 0, 0, 0, 0, 0, 11, 39, 234
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\middleware\adminAuth.js", "JavaScript", 42, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 65
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\middleware\auth.js", "JavaScript", 84, 0, 0, 0, 0, 0, 0, 0, 0, 17, 22, 123
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\middleware\authV2.js", "JavaScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 44
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\middleware\rateLimit.js", "JavaScript", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 49
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\middleware\validators.js", "JavaScript", 43, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 61
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\package-lock.json", "JSON", 0, 1844, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1845
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\package.json", "JSON", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\poll_90_data.json", "JSON", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\routes\index.js", "JavaScript", 999, 0, 0, 0, 0, 0, 0, 0, 0, 88, 50, 1137
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\add_aspect_ratios_migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 4, 12
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\add_message_types_migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 16, 7, 6, 29
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\add_supabase_user_id.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 5, 19
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\challenge_enhanced_migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 42, 19, 12, 73
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\clear_votes.js", "JavaScript", 38, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 45
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\community_restructure_migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 59, 12, 16, 87
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\create_event_media_tables.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 18, 4, 4, 26
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\discover_categories_migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 196, 53, 24, 273
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\dump_poll.js", "JavaScript", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 38
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\enhance_notifications_migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 58, 23, 14, 95
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\enhanced_events_migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 88, 39, 32, 159
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\event_interests_migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 12, 7, 4, 23
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\fix_duplicate_conversations.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 182, 8, 7, 197
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\fix_events_table.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 5, 37
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\fix_events_table_complete.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 70, 13, 9, 92
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\fix_poll.js", "JavaScript", 34, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 40
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\getCommunityEvents.js", "JavaScript", 42, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 50
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\migrate_location_to_url.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 24, 9, 3, 36
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\migrate_otp_auth.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 37, 42, 21, 100
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\multi_account_migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 22, 9, 11, 42
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\nested_replies_migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 7, 25
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\post_types_migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 91, 43, 29, 163
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\profile_view_tracking.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 21, 3, 2, 26
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\prompt_replies_migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 26, 23, 14, 63
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\qna_anonymous_migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 6
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\qna_enhanced_migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 42, 19, 13, 74
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\runEventMediaMigration.js", "JavaScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 34
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\runMigration.js", "JavaScript", 63, 0, 0, 0, 0, 0, 0, 0, 0, 11, 13, 87
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\runNotificationMigration.js", "JavaScript", 155, 0, 0, 0, 0, 0, 0, 0, 0, 22, 24, 201
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\run_message_types_migration.js", "JavaScript", 34, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 46
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\run_post_types_migration.js", "JavaScript", 76, 0, 0, 0, 0, 0, 0, 0, 0, 17, 20, 113
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\run_prompt_replies_migration.js", "JavaScript", 69, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 86
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\run_qna_enhanced_migration.js", "JavaScript", 47, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 67
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\save_poll_90.js", "JavaScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\scripts\verifyNotificationMigration.js", "JavaScript", 92, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 113
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\server.js", "JavaScript", 24, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 36
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\services\emailService.js", "JavaScript", 191, 0, 0, 0, 0, 0, 0, 0, 0, 31, 20, 242
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\services\notificationService.js", "JavaScript", 361, 0, 0, 0, 0, 0, 0, 0, 0, 86, 31, 478
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\services\pushService.js", "JavaScript", 158, 0, 0, 0, 0, 0, 0, 0, 0, 59, 31, 248
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\services\schedulerService.js", "JavaScript", 276, 0, 0, 0, 0, 0, 0, 0, 0, 57, 48, 381
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\supabase.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\testCloudinary.js", "JavaScript", 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 49
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\backend\utils\googleMapsValidation.js", "JavaScript", 33, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 58
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\frontend\App.js", "JavaScript", 68, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 76
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\frontend\api\account.js", "JavaScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 30
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\frontend\api\auth.js", "JavaScript", 359, 0, 0, 0, 0, 0, 0, 0, 0, 93, 61, 513
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\frontend\api\categories.js", "JavaScript", 64, 0, 0, 0, 0, 0, 0, 0, 0, 77, 19, 160
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\frontend\api\client.js", "JavaScript", 444, 0, 0, 0, 0, 0, 0, 0, 0, 78, 50, 572
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\frontend\api\cloudinary.js", "JavaScript", 44, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 52
"c:\Users\sanja\OneDrive\Documents\Harshith\SnooSpace\frontend\api\communities.js", "JavaScript", 85, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19, 106
